,label,relax_work,relaxed,energy,energy_fu,nform,volume,volume_fu,xc,elabel,gga,algo,isif,nelm,prec,ediff,encut,ispin,lasph,lreal,lwave,ncore,nedos,sigma,ismear,nelmin,nwrite,icorelevel,aexx,isym,kpar,time,lvhar,lhfcalc,hfscreen,lmaxfock,precfock,ldau,ldauj,ldaul,ldauu,lmaxmix,ldautype,type,group,seed_name,energy_pa,energy_pa_ref
53,4Ag2Se-200724-031914-43faad,0a5aef97-fe92-445e-9cae-a376ded68cda,163971,-41.90553102,-10.476382755,4.0,248.28618993344358,62.071547483360895,pbesol,relax__structure,ps,normal,3,200,accurate,1.2e-05,550,2,True,False,False,12,2000,0.05,0,4,1,1.0,,,,,,,,,,,,,,,,AIRSS,ag2se/run1/airss-refine-structure,4Ag2Se,-3.492127585,0.060553886666666834
54,4Ag2Se-200724-031914-43faad,7d8a4ecc-2406-4552-a866-ee65d9f31dfe,127152,-41.90553102,-10.476382755,4.0,248.28618993344358,62.071547483360895,pbesol,relax__structure,ps,normal,3,200,accurate,1.2e-05,550,2,True,False,False,12,2000,0.05,0,4,1,1.0,,,,,,,,,,,,,,,,AIRSS,ag2se/run1/airss-refine-structure,4Ag2Se,-3.492127585,0.060553886666666834
55,4Ag2Se-200724-031914-43faad,c2fb7465-0925-4ab2-9882-a8c6743ffb9e,126839,-36.30133771,-9.0753344275,4.0,267.1037318419154,66.77593296047885,pbe,relax__structure,,normal,3,200,accurate,1.2e-05,550,2,True,False,False,12,2000,0.05,0,4,1,1.0,,,,,,,,,,,,,,,,AIRSS,ag2se/run1/airss-refine-structure,4Ag2Se,-3.025111475833333,0.9270428833333337
56,4Ag2Se-200724-031810-8e861c,36173cc3-1c3f-43bb-85d2-85f47bc54fe8,126893,-36.52058506,-9.130146265,4.0,297.45033037021443,74.36258259255361,pbe,relax__structure,,normal,3,200,accurate,1.2e-05,550,2,True,False,False,12,2000,0.05,0,4,1,1.0,,,,,,,,,,,,,,,,AIRSS,ag2se/run1/airss-refine-structure,4Ag2Se,-3.0433820883333333,0.9087722708333335
57,4Ag2Se-200724-031810-8e861c,c736c06b-ffc5-4976-9d8d-3d8f806cdfcc,127149,-41.96459677,-10.4911491925,4.0,273.5366094170979,68.38415235427448,pbesol,relax__structure,ps,normal,3,200,accurate,1.2e-05,550,2,True,False,False,12,2000,0.05,0,4,1,1.0,,,,,,,,,,,,,,,,AIRSS,ag2se/run1/airss-refine-structure,4Ag2Se,-3.4970497308333335,0.05563174083333333
58,4Ag2Se-200724-031810-8e861c,ca77012e-29c4-400b-9a99-18db468869cd,163817,-41.96459677,-10.4911491925,4.0,273.5366094170979,68.38415235427448,pbesol,relax__structure,ps,normal,3,200,accurate,1.2e-05,550,2,True,False,False,12,2000,0.05,0,4,1,1.0,,,,,,,,,,,,,,,,AIRSS,ag2se/run1/airss-refine-structure,4Ag2Se,-3.4970497308333335,0.05563174083333333
59,2Ag2Se-200724-030127-4c6e16,653a69c0-aede-46b6-8445-68460656340f,127098,-21.10509393,-10.552546965,2.0,127.12694475876656,63.56347237938328,pbesol,relax__structure,ps,normal,3,200,accurate,6e-06,550,2,True,False,False,12,2000,0.05,0,4,1,1.0,,,,,,,,,,,,,,,,AIRSS,ag2se/run1/airss-refine-structure,2Ag2Se,-3.517515655,0.03516581666666685
60,2Ag2Se-200724-030127-4c6e16,aceacd2d-fa31-44ee-8127-5946bc61af71,163444,-21.10509393,-10.552546965,2.0,127.12694475876656,63.56347237938328,pbesol,relax__structure,ps,normal,3,200,accurate,6e-06,550,2,True,False,False,12,2000,0.05,0,4,1,1.0,,,,,,,,,,,,,,,,AIRSS,ag2se/run1/airss-refine-structure,2Ag2Se,-3.517515655,0.03516581666666685
61,2Ag2Se-200724-030127-4c6e16,fa2d1576-e56e-406d-a9a7-cb47e9bb94d8,126936,-18.43082587,-9.215412935,2.0,158.04395612079333,79.02197806039666,pbe,relax__structure,,normal,3,200,accurate,6e-06,550,2,True,False,False,12,2000,0.05,0,4,1,1.0,,,,,,,,,,,,,,,,AIRSS,ag2se/run1/airss-refine-structure,2Ag2Se,-3.0718043116666665,0.8803500475000003
62,2Ag2Se-200724-025840-70f45b,2730b0a5-d5c1-4de2-8f1c-475116b77d5a,126249,-18.44896005,-9.224480025,2.0,159.6108927199585,79.80544635997926,pbe,relax__structure,,normal,3,200,accurate,6e-06,550,2,True,False,False,12,2000,0.05,0,4,1,1.0,,,,,,,,,,,,,,,,AIRSS,ag2se/run1/airss-refine-structure,2Ag2Se,-3.074826675,0.8773276841666666
63,2Ag2Se-200724-025840-70f45b,5b957a1f-21e6-427f-89d0-78c481b79704,164096,-21.03627207,-10.518136035,2.0,136.23095058533266,68.11547529266633,pbesol,relax__structure,ps,normal,3,200,accurate,6e-06,550,2,True,False,False,12,2000,0.05,0,4,1,1.0,,,,,,,,,,,,,,,,AIRSS,ag2se/run1/airss-refine-structure,2Ag2Se,-3.506045345,0.04663612666666683
64,2Ag2Se-200724-025840-70f45b,6a50a0e5-c601-4b20-98dc-ba416dec33cc,127038,-21.03627207,-10.518136035,2.0,136.23095058533266,68.11547529266633,pbesol,relax__structure,ps,normal,3,200,accurate,6e-06,550,2,True,False,False,12,2000,0.05,0,4,1,1.0,,,,,,,,,,,,,,,,AIRSS,ag2se/run1/airss-refine-structure,2Ag2Se,-3.506045345,0.04663612666666683
65,2Ag2Se-200724-025840-70f45b,c74baf20-af5e-48c0-987d-3033ca5b1a98,127619,-21.40043074,-10.70021537,2.0,160.31612752613302,80.15806376306651,pbe,relax__structure,PE,all,3,200,accurate,6e-06,550,2,True,False,False,5,2000,0.05,0,4,1,1.0,0.25,3.0,3.0,0.3,,True,0.2,4.0,fast,,,,,,,AIRSS,ag2se/run1/airss-refine-structure,2Ag2Se,-3.5667384566666667,0.38541590250000013
66,2Ag2Se-200724-024750-250f70,0a0be48c-c7ab-453d-a28c-04f517264851,126269,-18.30832526,-9.15416263,2.0,133.3223408311961,66.66117041559805,pbe,relax__structure,,normal,3,200,accurate,6e-06,550,2,True,False,False,12,2000,0.05,0,4,1,1.0,,,,,,,,,,,,,,,,AIRSS,ag2se/run1/airss-refine-structure,2Ag2Se,-3.0513875433333335,0.9007668158333333
67,2Ag2Se-200724-024750-250f70,7693d39b-fb02-42f2-87fd-7422fae14621,127087,-21.14833225,-10.574166125,2.0,123.55252942798307,61.77626471399154,pbesol,relax__structure,ps,normal,3,200,accurate,6e-06,550,2,True,False,False,12,2000,0.05,0,4,1,1.0,,,,,,,,,,,,,,,,AIRSS,ag2se/run1/airss-refine-structure,2Ag2Se,-3.5247220416666667,0.02795943000000012
68,2Ag2Se-200724-024750-250f70,b524e263-dbd6-4abf-9411-677f09a2ce97,163619,-21.14833225,-10.574166125,2.0,123.55252942798307,61.77626471399154,pbesol,relax__structure,ps,normal,3,200,accurate,6e-06,550,2,True,False,False,12,2000,0.05,0,4,1,1.0,,,,,,,,,,,,,,,,AIRSS,ag2se/run1/airss-refine-structure,2Ag2Se,-3.5247220416666667,0.02795943000000012
69,2Ag2Se-200724-023122-07005b,13dfbf47-2b1f-4133-ba0d-5d6ed4f01d2a,126429,-18.42691996,-9.21345998,2.0,156.54713821467047,78.27356910733523,pbe,relax__structure,,normal,3,200,accurate,6e-06,550,2,True,False,False,12,2000,0.05,0,4,1,1.0,,,,,,,,,,,,,,,,AIRSS,ag2se/run1/airss-refine-structure,2Ag2Se,-3.0711533266666664,0.8810010325000004
70,2Ag2Se-200724-023122-07005b,c32465e5-7c80-4e42-bf19-087022786fdb,163653,-21.1133143,-10.55665715,2.0,130.42031803573784,65.21015901786892,pbesol,relax__structure,ps,normal,3,200,accurate,6e-06,550,2,True,False,False,12,2000,0.05,0,4,1,1.0,,,,,,,,,,,,,,,,AIRSS,ag2se/run1/airss-refine-structure,2Ag2Se,-3.5188857166666665,0.033795755000000316
71,2Ag2Se-200724-023122-07005b,ee9a3191-1570-4296-85bc-dbef5fda769c,127072,-21.1133143,-10.55665715,2.0,130.42031803573784,65.21015901786892,pbesol,relax__structure,ps,normal,3,200,accurate,6e-06,550,2,True,False,False,12,2000,0.05,0,4,1,1.0,,,,,,,,,,,,,,,,AIRSS,ag2se/run1/airss-refine-structure,2Ag2Se,-3.5188857166666665,0.033795755000000316
72,2Ag2Se-200724-014859-af4e91,078b461e-f00d-4d3f-aba1-4159cd0ad4e2,127057,-21.03293341,-10.516466705,2.0,123.31833246246923,61.659166231234614,pbesol,relax__structure,ps,normal,3,200,accurate,6e-06,550,2,True,False,False,12,2000,0.05,0,4,1,1.0,,,,,,,,,,,,,,,,AIRSS,ag2se/run1/airss-refine-structure,2Ag2Se,-3.5054889016666664,0.04719257000000043
73,2Ag2Se-200724-014859-af4e91,2bfb795e-3e3a-4b1d-900b-afac22a33235,163547,-21.03293341,-10.516466705,2.0,123.31833246246923,61.659166231234614,pbesol,relax__structure,ps,normal,3,200,accurate,6e-06,550,2,True,False,False,12,2000,0.05,0,4,1,1.0,,,,,,,,,,,,,,,,AIRSS,ag2se/run1/airss-refine-structure,2Ag2Se,-3.5054889016666664,0.04719257000000043
74,2Ag2Se-200724-014859-af4e91,7c69142b-59e8-4558-b27a-e0a9e33f60cd,126789,-18.26790718,-9.13395359,2.0,135.44993928612558,67.72496964306279,pbe,relax__structure,,normal,3,200,accurate,6e-06,550,2,True,False,False,12,2000,0.05,0,4,1,1.0,,,,,,,,,,,,,,,,AIRSS,ag2se/run1/airss-refine-structure,2Ag2Se,-3.044651196666667,0.9075031624999998
75,2Ag2Se-200724-013559-9c012f,3d9176ad-3f5a-48c2-b53e-70b00e702f3a,163431,-21.03870495,-10.519352475,2.0,138.07673295888426,69.03836647944213,pbesol,relax__structure,ps,normal,3,200,accurate,6e-06,550,2,True,False,False,12,2000,0.05,0,4,1,1.0,,,,,,,,,,,,,,,,AIRSS,ag2se/run1/airss-refine-structure,2Ag2Se,-3.506450825,0.046230646666666875
76,2Ag2Se-200724-013559-9c012f,81acc436-70d3-4292-aed2-6814fdb67dfd,127108,-21.03870495,-10.519352475,2.0,138.07673295888426,69.03836647944213,pbesol,relax__structure,ps,normal,3,200,accurate,6e-06,550,2,True,False,False,12,2000,0.05,0,4,1,1.0,,,,,,,,,,,,,,,,AIRSS,ag2se/run1/airss-refine-structure,2Ag2Se,-3.506450825,0.046230646666666875
77,2Ag2Se-200724-013559-9c012f,fca8d00a-b211-4a87-87c3-aa8f00226023,126285,-18.4502005,-9.22510025,2.0,161.2416321322704,80.6208160661352,pbe,relax__structure,,normal,3,200,accurate,6e-06,550,2,True,False,False,12,2000,0.05,0,4,1,1.0,,,,,,,,,,,,,,,,AIRSS,ag2se/run1/airss-refine-structure,2Ag2Se,-3.075033416666667,0.8771209425
78,2Ag2Se-200724-012858-07c673,549bdee0-5f28-4ba9-bae8-ca87adac3edb,124699,-18.1611548,-9.0805774,2.0,128.5409825430585,64.27049127152925,pbe,relax__structure,,normal,3,200,accurate,6e-06,550,2,True,False,False,12,2000,0.05,0,4,1,1.0,,,,,,,,,,,,,,,,AIRSS,ag2se/run1/airss-refine-structure,2Ag2Se,-3.0268591333333332,0.9252952258333336
79,2Ag2Se-200724-012858-07c673,68db8ad9-67cc-4f2d-a2e9-7b8bb1b22784,163397,-21.02343371,-10.511716855,2.0,122.58093173076841,61.290465865384206,pbesol,relax__structure,ps,normal,3,200,accurate,6e-06,550,2,True,False,False,12,2000,0.05,0,4,1,1.0,,,,,,,,,,,,,,,,AIRSS,ag2se/run1/airss-refine-structure,2Ag2Se,-3.503905618333333,0.048775853333333785
80,2Ag2Se-200724-012858-07c673,6989d90e-a535-49f0-896e-95249385c5d2,127028,-21.02343371,-10.511716855,2.0,122.58093173076841,61.290465865384206,pbesol,relax__structure,ps,normal,3,200,accurate,6e-06,550,2,True,False,False,12,2000,0.05,0,4,1,1.0,,,,,,,,,,,,,,,,AIRSS,ag2se/run1/airss-refine-structure,2Ag2Se,-3.503905618333333,0.048775853333333785
81,4Ag2Se_TETRA-200724-144657-cdc455,6941a637-55b6-4682-9058-4aa0d78ccf2d,134718,-36.78547181,-9.1963679525,4.0,263.75389339252393,65.93847334813098,pbe,relax__structure,,normal,3,200,accurate,1.2e-05,550,2,True,False,False,12,2000,0.05,0,4,1,1.0,,,,,,,,,,,,,,,,AIRSS,ag2se/run1/airss-refine-structure,4Ag2Se_TETRA,-3.0654559841666664,0.8866983750000004
82,4Ag2Se_TETRA-200724-144657-cdc455,73001eaa-6080-4830-8e11-9748f4f32906,163194,-42.40845138,-10.602112845,4.0,232.565024158288,58.141256039572,pbesol,relax__structure,ps,normal,3,200,accurate,1.2e-05,550,2,True,False,False,12,2000,0.05,0,4,1,1.0,,,,,,,,,,,,,,,,AIRSS,ag2se/run1/airss-refine-structure,4Ag2Se_TETRA,-3.5340376150000004,0.01864385666666646
83,4Ag2Se_TETRA-200724-144657-cdc455,9bab07f6-a53b-4a9e-84b4-3f53b625de76,134695,-42.40845138,-10.602112845,4.0,232.565024158288,58.141256039572,pbesol,relax__structure,ps,normal,3,200,accurate,1.2e-05,550,2,True,False,False,12,2000,0.05,0,4,1,1.0,,,,,,,,,,,,,,,,AIRSS,ag2se/run1/airss-refine-structure,4Ag2Se_TETRA,-3.5340376150000004,0.01864385666666646
84,4Ag2Se_TETRA-200724-144657-cdc455,d69c47e8-94ad-428c-8561-8288c6260671,162630,-42.74350669,-10.6858766725,4.0,268.5055611481241,67.12639028703103,pbe,relax__structure,PE,all,3,200,accurate,1.2e-05,550,2,True,False,False,1,2000,0.05,0,4,1,1.0,0.25,3.0,3.0,0.3,,True,0.2,4.0,fast,,,,,,,AIRSS,ag2se/run1/airss-refine-structure,4Ag2Se_TETRA,-3.561958890833333,0.39019546833333374
85,6Ag2Se-200725-011505-02a837,91112e3f-a0ab-4f03-8d02-cdbd25aaa693,298399,-70.50846325,-11.751410541666667,6.0,354.2709384876857,59.04515641461429,pbe,relax__structure,,normal,3,200,accurate,1.8e-05,550,2,True,False,False,12,2000,0.05,0,4,1,1.0,,,,,,,,,,,,,,,,AIRSS,ag2se/run1/airss-refine-structure,6Ag2Se,-3.9171368472222223,0.03501751194444447
86,6Ag2Se-200724-191806-f73e00,5573ab2b-4ef1-48b2-ad28-56112cdfe4d8,294726,-70.67525849,-11.779209748333335,6.0,367.99385713480484,61.332309522467476,pbe,relax__structure,,normal,3,200,accurate,1.8e-05,550,2,True,False,False,12,2000,0.05,0,4,1,1.0,,,,,,,,,,,,,,,,AIRSS,ag2se/run1/airss-refine-structure,6Ag2Se,-3.9264032494444447,0.025751109722222054
87,6Ag2Se-200724-115821-2b2f46,ce0154bc-aa95-464b-969c-906cfef0a25d,296927,-70.31751316,-11.719585526666668,6.0,369.24314393273784,61.54052398878964,pbe,relax__structure,,normal,3,200,accurate,1.8e-05,550,2,True,False,False,12,2000,0.05,0,4,1,1.0,,,,,,,,,,,,,,,,AIRSS,ag2se/run1/airss-refine-structure,6Ag2Se,-3.9065285088888895,0.045625850277777324
88,6Ag2Se-200724-111131-fd6063,d83f797e-c095-40d0-aaee-a25476616988,294666,-70.27832516,-11.713054193333333,6.0,369.7589029277422,61.62648382129037,pbe,relax__structure,,normal,3,200,accurate,1.8e-05,550,2,True,False,False,12,2000,0.05,0,4,1,1.0,,,,,,,,,,,,,,,,AIRSS,ag2se/run1/airss-refine-structure,6Ag2Se,-3.9043513977777775,0.04780296138888929
89,6Ag2Se-200724-104909-dee448,e33206c7-302a-4f80-bead-7496ab182e07,294941,-70.37021952,-11.72836992,6.0,364.6404688607926,60.77341147679877,pbe,relax__structure,,normal,3,200,accurate,1.8e-05,550,2,True,False,False,12,2000,0.05,0,4,1,1.0,,,,,,,,,,,,,,,,AIRSS,ag2se/run1/airss-refine-structure,6Ag2Se,-3.90945664,0.04269771916666665
90,6Ag2Se-200724-104251-1af070,f6564991-8466-4221-832d-af4bcf057073,294810,-70.51062327,-11.751770545,6.0,351.8703385272081,58.64505642120135,pbe,relax__structure,,normal,3,200,accurate,1.8e-05,550,2,True,False,False,12,2000,0.05,0,4,1,1.0,,,,,,,,,,,,,,,,AIRSS,ag2se/run1/airss-refine-structure,6Ag2Se,-3.917256848333333,0.03489751083333381
91,6Ag2Se-200724-100338-4e7506,aed7530d-02a3-48d8-9bc9-6a041efe7c7b,297414,-70.68571387,-11.780952311666667,6.0,356.02802492551405,59.33800415425234,pbe,relax__structure,,normal,3,200,accurate,1.8e-05,550,2,True,False,False,12,2000,0.05,0,4,1,1.0,,,,,,,,,,,,,,,,AIRSS,ag2se/run1/airss-refine-structure,6Ag2Se,-3.926984103888889,0.02517025527777772
92,4Ag2Se_TETRA-200724-153259-faf86e,97cc6243-3701-4153-aa22-1bbb8d4b14bf,296549,-46.66120178,-11.665300445,4.0,258.62310633730175,64.65577658432544,pbe,relax__structure,,normal,3,200,accurate,1.2e-05,550,2,True,False,False,12,2000,0.05,0,4,1,1.0,,,,,,,,,,,,,,,,AIRSS,ag2se/run1/airss-refine-structure,4Ag2Se_TETRA,-3.8884334816666666,0.06372087750000022
93,4Ag2Se_TETRA-200724-150153-820691,72f72a8e-bfed-421b-8fd4-d444d973fb93,297779,-46.77748523,-11.6943713075,4.0,263.33198568587335,65.83299642146834,pbe,relax__structure,,normal,3,200,accurate,1.2e-05,550,2,True,False,False,12,2000,0.05,0,4,1,1.0,,,,,,,,,,,,,,,,AIRSS,ag2se/run1/airss-refine-structure,4Ag2Se_TETRA,-3.898123769166667,0.05403058999999999
94,4Ag2Se-mp-568936,08832b6c-4650-4e9f-80b6-f3e1d04f8e2d,294596,-47.29242291,-11.8231057275,4.0,220.6428305095294,55.16070762738235,pbe,relax__structure,,normal,3,200,accurate,1.2e-05,550,2,True,False,False,12,2000,0.05,0,4,1,1.0,,,,,,,,,,,,,,,,MP,ag2se/run1/airss-refine-structure,4Ag2Se,-3.9410352425,0.011119116666666873
95,4Ag2Se-mp-568936HSE06,217255b1-e909-4490-9d81-dab6f3a8b11b,384479,-42.60530746,-10.651326865,4.0,243.32637983645728,60.83159495911432,pbe,relax__structure,pe,all,3,200,accurate,1.2e-05,550,1,True,False,False,1,2000,0.05,0,4,1,,0.25,3.0,12.0,0.3,True,True,0.2,4.0,fast,,,,,,,MP,ag2se/run1/airss-refine-structure,4Ag2Se,-3.550442288333333,0.4017120708333337
96,4Ag2Se-mp-568936,67791edd-596b-4ee9-8edc-353d1b2b166f,494559,-37.29353798,-9.323384495,4.0,228.56392788280272,57.14098197070068,pbesol,relax__structure,ps,normal,3,200,accurate,1.2e-05,550,2,True,False,False,10,2000,0.05,0,4,1,0.0,,,,,,,,,,True,"[0.0, 0.0]","[-1, 2]","[0.0, 2]",4.0,2.0,MP,ag2se/run1/airss-refine-structure,4Ag2Se,-3.107794831666667,0.44488664
97,4Ag2Se-mp-568936,818bcb56-5d76-4173-9cf9-dac020b540c8,494507,-32.7881895,-8.197047375,4.0,228.03240324550123,57.00810081137531,pbesol,relax__structure,ps,normal,3,200,accurate,1.2e-05,550,2,True,False,False,10,2000,0.05,0,4,1,0.0,,,,,,,,,,True,"[0.0, 0.0]","[-1, 2]","[0.0, 4]",4.0,2.0,MP,ag2se/run1/airss-refine-structure,4Ag2Se,-2.7323491250000003,0.8203323466666665
98,4Ag2Se-mp-568936,8fffbc84-8488-4f36-9301-dd7bc74c3d6f,494593,-29.02021874,-7.255054685,4.0,226.8842170445354,56.72105426113385,pbesol,relax__structure,ps,normal,3,200,accurate,1.2e-05,550,2,True,False,False,10,2000,0.05,0,4,1,0.0,,,,,,,,,,True,"[0.0, 0.0]","[-1, 2]","[0.0, 6]",4.0,2.0,MP,ag2se/run1/airss-refine-structure,4Ag2Se,-2.418351561666667,1.13432991
99,4Ag2Se-mp-568936,adf7f1e2-fbcb-4291-9661-0e222afb58e6,384022,-42.51489496,-10.62872374,4.0,228.24264764700413,57.06066191175103,pbesol,relax__structure,ps,normal,3,200,accurate,1.2e-05,550,1,True,False,False,10,2000,0.05,0,4,1,0.0,,,,,,,,,,,,,,,,MP,ag2se/run1/airss-refine-structure,4Ag2Se,-3.5429079133333334,0.009773558333333376
100,4Ag2Se-mp-568936,dc4db230-0be3-47f6-9004-0b1fa712ff9b,383692,-47.29252831,-11.8231320775,4.0,220.40847199348687,55.10211799837172,pbe,relax__structure,,normal,3,200,accurate,1.2e-05,550,1,True,False,False,10,2000,0.05,0,4,1,0.0,,,,,,,,,,,,,,,,MP,ag2se/run1/airss-refine-structure,4Ag2Se,-3.9410440258333335,0.011110333333333333
101,4Ag2Se-mp-568936,eb9bb47c-a62c-4b65-aaa4-8c8819d8642d,383716,-36.600954,-9.1502385,4.0,245.63611794988108,61.40902948747027,pbe,relax__structure,pe,normal,3,200,accurate,1.2e-05,550,1,True,False,False,10,2000,0.05,0,4,1,0.0,,,,,,,,,,,,,,,,MP,ag2se/run1/airss-refine-structure,4Ag2Se,-3.0500795000000003,0.9020748591666665
102,4Ag2Se-200724-092340-dc12c7,586615c0-b2e3-4003-82bf-c5e34b35d6e7,294688,-46.38098568,-11.59524642,4.0,249.78400300919006,62.446000752297515,pbe,relax__structure,,normal,3,200,accurate,1.2e-05,550,2,True,False,False,12,2000,0.05,0,4,1,1.0,,,,,,,,,,,,,,,,AIRSS,ag2se/run1/airss-refine-structure,4Ag2Se,-3.86508214,0.08707221916666663
103,4Ag2Se-200724-090841-c152aa,0a38678c-83bc-4636-ab03-0f135403537c,298147,-46.53426114,-11.633565285,4.0,242.23521131321007,60.55880282830252,pbe,relax__structure,,normal,3,200,accurate,1.2e-05,550,2,True,False,False,12,2000,0.05,0,4,1,1.0,,,,,,,,,,,,,,,,AIRSS,ag2se/run1/airss-refine-structure,4Ag2Se,-3.8778550949999997,0.0742992641666671
104,4Ag2Se-200724-084546-133fdb,3a4a4023-9fdc-4620-ba26-cfd4234133b3,294609,-47.00102605,-11.7502565125,4.0,231.85034271013046,57.962585677532616,pbe,relax__structure,,normal,3,200,accurate,1.2e-05,550,2,True,False,False,12,2000,0.05,0,4,1,1.0,,,,,,,,,,,,,,,,AIRSS,ag2se/run1/airss-refine-structure,4Ag2Se,-3.9167521708333335,0.035402188333333307
105,4Ag2Se-200724-075110-80cba4,134eb1a2-3bf1-42d4-902b-b8befacfae31,296623,-47.2904102,-11.82260255,4.0,221.06495354297752,55.26623838574438,pbe,relax__structure,,normal,3,200,accurate,1.2e-05,550,2,True,False,False,12,2000,0.05,0,4,1,1.0,,,,,,,,,,,,,,,,AIRSS,ag2se/run1/airss-refine-structure,4Ag2Se,-3.9408675166666662,0.01128684250000056
106,4Ag2Se-200724-075000-73c98d,909c5f4f-633e-4f2c-8fec-893e090d174f,294880,-46.72732696,-11.68183174,4.0,254.61972995828955,63.65493248957239,pbe,relax__structure,,normal,3,200,accurate,1.2e-05,550,2,True,False,False,12,2000,0.05,0,4,1,1.0,,,,,,,,,,,,,,,,AIRSS,ag2se/run1/airss-refine-structure,4Ag2Se,-3.893943913333333,0.05821044583333368
107,4Ag2Se-200724-061453-71feaf,1b9d04ad-7d87-4a92-ae7d-666cbe676f6e,294717,-46.6487002,-11.66217505,4.0,258.7342006814693,64.68355017036733,pbe,relax__structure,,normal,3,200,accurate,1.2e-05,550,2,True,False,False,12,2000,0.05,0,4,1,1.0,,,,,,,,,,,,,,,,AIRSS,ag2se/run1/airss-refine-structure,4Ag2Se,-3.8873916833333335,0.06476267583333328
108,4Ag2Se-200724-054817-e85621,82ad7bbf-77cc-4143-a3a7-c1ae745e854d,294645,-46.98551481,-11.7463787025,4.0,225.485353353891,56.37133833847275,pbe,relax__structure,,normal,3,200,accurate,1.2e-05,550,2,True,False,False,12,2000,0.05,0,4,1,1.0,,,,,,,,,,,,,,,,AIRSS,ag2se/run1/airss-refine-structure,4Ag2Se,-3.9154595674999997,0.036694791666667115
109,4Ag2Se-200724-054314-5ef665,39fc3596-8127-42f3-9eb3-6f29773a5a3e,297025,-47.01507503,-11.7537687575,4.0,238.15705563261696,59.53926390815424,pbe,relax__structure,,normal,3,200,accurate,1.2e-05,550,2,True,False,False,12,2000,0.05,0,4,1,1.0,,,,,,,,,,,,,,,,AIRSS,ag2se/run1/airss-refine-structure,4Ag2Se,-3.9179229191666667,0.03423144000000011
110,4Ag2Se-200724-050059-aba442,28c30330-c8b9-49aa-8eb9-2b192cc81cb5,294757,-46.57481878,-11.643704695,4.0,239.26891739659837,59.81722934914959,pbe,relax__structure,,normal,3,200,accurate,1.2e-05,550,2,True,False,False,12,2000,0.05,0,4,1,1.0,,,,,,,,,,,,,,,,AIRSS,ag2se/run1/airss-refine-structure,4Ag2Se,-3.8812348983333336,0.07091946083333323
111,4Ag2Se-200724-043145-e928b6,ddc61f3a-7930-4aeb-ad72-d83c77e5cd60,294642,-47.03043154,-11.757607885,4.0,241.72841768911817,60.432104422279544,pbe,relax__structure,,normal,3,200,accurate,1.2e-05,550,2,True,False,False,12,2000,0.05,0,4,1,1.0,,,,,,,,,,,,,,,,AIRSS,ag2se/run1/airss-refine-structure,4Ag2Se,-3.9192026283333337,0.03295173083333314
112,4Ag2Se-200724-042142-9171aa,824271a5-0483-423a-8fae-0f076446ac47,294901,-46.9010643,-11.725266075,4.0,246.6343761344224,61.6585940336056,pbe,relax__structure,,normal,3,200,accurate,1.2e-05,550,2,True,False,False,12,2000,0.05,0,4,1,1.0,,,,,,,,,,,,,,,,AIRSS,ag2se/run1/airss-refine-structure,4Ag2Se,-3.908422025,0.043732334166666664
113,4Ag2Se-200724-041911-27f381,fc81989c-01a8-4060-afb0-38b5a1c222c6,294782,-46.86079829,-11.7151995725,4.0,240.62288509231544,60.15572127307886,pbe,relax__structure,,normal,3,200,accurate,1.2e-05,550,2,True,False,False,12,2000,0.05,0,4,1,1.0,,,,,,,,,,,,,,,,AIRSS,ag2se/run1/airss-refine-structure,4Ag2Se,-3.9050665241666667,0.04708783500000013
114,4Ag2Se-200724-041307-a87410,73a1b677-2192-4f2b-ba88-791aaabd731a,294606,-46.89565086,-11.723912715,4.0,232.87000116537652,58.21750029134413,pbe,relax__structure,,normal,3,200,accurate,1.2e-05,550,2,True,False,False,12,2000,0.05,0,4,1,1.0,,,,,,,,,,,,,,,,AIRSS,ag2se/run1/airss-refine-structure,4Ag2Se,-3.9079709050000004,0.04418345416666636
115,4Ag2Se-200724-034456-fa9093,1dbd37b2-fc08-4876-a81e-dbbd527b38df,494522,-32.05914752,-8.01478688,4.0,260.70099410092746,65.17524852523186,pbesol,relax__structure,ps,normal,3,200,accurate,1.2e-05,550,2,True,False,False,10,2000,0.05,0,4,1,0.0,,,,,,,,,,True,"[0.0, 0.0]","[-1, 2]","[0.0, 4]",4.0,2.0,AIRSS,ag2se/run1/airss-refine-structure,4Ag2Se,-2.671595626666667,0.8810858449999999
116,4Ag2Se-200724-034456-fa9093,466711a0-2c6b-4eb4-ba33-79efb79817c5,495041,-28.04049389,-7.0101234725,4.0,259.7905673790257,64.94764184475642,pbesol,relax__structure,ps,normal,3,200,accurate,1.2e-05,550,2,True,False,False,10,2000,0.05,0,4,1,0.0,,,,,,,,,,True,"[0.0, 0.0]","[-1, 2]","[0.0, 6]",4.0,2.0,AIRSS,ag2se/run1/airss-refine-structure,4Ag2Se,-2.3367078241666666,1.2159736475000003
117,4Ag2Se-200724-034456-fa9093,4ff50be5-c24f-4f2d-a763-fb95b5afff52,494573,-36.79767083,-9.1994177075,4.0,261.18350521797976,65.29587630449494,pbesol,relax__structure,ps,normal,3,200,accurate,1.2e-05,550,2,True,False,False,10,2000,0.05,0,4,1,0.0,,,,,,,,,,True,"[0.0, 0.0]","[-1, 2]","[0.0, 2]",4.0,2.0,AIRSS,ag2se/run1/airss-refine-structure,4Ag2Se,-3.0664725691666668,0.48620890250000004
